request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"91bfb2da-2acf-4d1b-ad2d-d199ac26b669",GET,"/technician/maintenance-record/list",,,200,text/html;charset=utf-8,"aircraft%5B2%5D=ABC123&version%5B1%5D=0&notes%5B7%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&status%5B0%5D=COMPLETED&version%5B13%5D=0&estimatedCost%5B9%5D=EUR+500%2C000.00&nextInspectionDue%5B1%5D=2012%2F07%2F12+00%3A00&id%5B9%5D=418&maintenanceMoment%5B5%5D=2012%2F07%2F02+00%3A00&notes%5B8%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&draftMode%5B2%5D=true&payload%5B1%5D=&maintenanceMoment%5B14%5D=2012%2F07%2F02+00%3A00&status%5B10%5D=COMPLETED&version%5B14%5D=0&aircraft%5B1%5D=ABC123&version%5B2%5D=0&maintenanceMoment%5B6%5D=2012%2F07%2F02+00%3A00&status%5B1%5D=COMPLETED&nextInspectionDue%5B2%5D=2012%2F07%2F12+00%3A00&notes%5B9%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&id%5B8%5D=417&draftMode%5B1%5D=true&payload%5B2%5D=&status%5B11%5D=COMPLETED&maintenanceMoment%5B15%5D=2012%2F07%2F02+00%3A00&version%5B15%5D=0&version%5B3%5D=0&draftMode%5B5%5D=true&maintenanceMoment%5B7%5D=2012%2F07%2F02+00%3A00&notes%5B5%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&status%5B2%5D=COMPLETED&payload%5B10%5D=&id%5B7%5D=416&nextInspectionDue%5B3%5D=2024%2F12%2F31+23%3A59&draftMode%5B4%5D=true&payload%5B3%5D=&aircraft%5B4%5D=ABC123&maintenanceMoment%5B12%5D=2012%2F07%2F02+00%3A00&version%5B16%5D=0&version%5B4%5D=0&status%5B3%5D=COMPLETED&notes%5B6%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&maintenanceMoment%5B8%5D=2000%2F01%2F01+00%3A00&id%5B6%5D=415&draftMode%5B3%5D=true&payload%5B4%5D=&aircraft%5B3%5D=ABC123&nextInspectionDue%5B4%5D=2025%2F01%2F01+00%3A00&maintenanceMoment%5B13%5D=2012%2F07%2F02+00%3A00&version%5B5%5D=0&payload%5B12%5D=&maintenanceMoment%5B1%5D=2000%2F01%2F01+00%3A00&aircraft%5B6%5D=ABC123&maintenanceMoment%5B10%5D=2012%2F07%2F02+00%3A00&aircraft%5B10%5D=ABC123&nextInspectionDue%5B5%5D=2012%2F07%2F12+00%3A00&id%5B5%5D=414&version%5B6%5D=0&estimatedCost%5B16%5D=EUR+1%2C000%2C000.00&payload%5B11%5D=&maintenanceMoment%5B2%5D=2000%2F01%2F01+00%3A01&aircraft%5B5%5D=ABC123&maintenanceMoment%5B11%5D=2012%2F07%2F02+00%3A00&nextInspectionDue%5B6%5D=2012%2F07%2F12+00%3A00&id%5B4%5D=413&version%5B7%5D=0&id%5B15%5D=425&draftMode%5B11%5D=true&estimatedCost%5B15%5D=EUR+999%2C999.99&maintenanceMoment%5B3%5D=2024%2F12%2F31+23%3A58&draftMode%5B0%5D=true&payload%5B14%5D=&id%5B3%5D=412&aircraft%5B8%5D=ABC123&nextInspectionDue%5B7%5D=2012%2F07%2F12+00%3A00&version%5B8%5D=0&id%5B16%5D=426&estimatedCost%5B14%5D=EUR+0.01&draftMode%5B10%5D=true&estimatedCost%5B0%5D=EUR+500%2C000.00&payload%5B13%5D=&maintenanceMoment%5B4%5D=2024%2F12%2F31+23%3A59&payload%5B0%5D=&service=536&nextInspectionDue%5B8%5D=2000%2F01%2F01+00%3A01&id%5B2%5D=411&aircraft%5B7%5D=ABC123&estimatedCost%5B13%5D=EUR+0.00&id%5B13%5D=423&estimatedCost%5B1%5D=EUR+500%2C000.00&draftMode%5B13%5D=true&version%5B9%5D=0&aircraft%5B14%5D=ABC123&notes%5B10%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&nextInspectionDue%5B12%5D=2012%2F07%2F12+00%3A00&status%5B8%5D=COMPLETED&payload%5B16%5D=&nextInspectionDue%5B9%5D=2000%2F01%2F01+00%3A02&id%5B1%5D=410&payload%5B9%5D=&estimatedCost%5B12%5D=EUR+500%2C000.00&id%5B14%5D=424&estimatedCost%5B2%5D=EUR+500%2C000.00&draftMode%5B12%5D=false&notes%5B0%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&nextInspectionDue%5B13%5D=2012%2F07%2F12+00%3A00&payload%5B15%5D=&aircraft%5B13%5D=ABC123&status%5B9%5D=COMPLETED&id%5B0%5D=409&aircraft%5B9%5D=ABC123&estimatedCost%5B11%5D=EUR+500%2C000.00&draftMode%5B15%5D=true&estimatedCost%5B3%5D=EUR+500%2C000.00&id%5B11%5D=420&status%5B16%5D=COMPLETED&nextInspectionDue%5B10%5D=2024%2F12%2F31+23%3A59&aircraft%5B12%5D=ABC123&notes%5B12%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&draftMode%5B14%5D=true&estimatedCost%5B4%5D=EUR+500%2C000.00&id%5B12%5D=421&estimatedCost%5B10%5D=EUR+500%2C000.00&nextInspectionDue%5B11%5D=2025%2F01%2F01+00%3A00&notes%5B11%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&maintenanceMoment%5B0%5D=2012%2F07%2F02+00%3A00&aircraft%5B11%5D=ABC123&estimatedCost%5B5%5D=EUR+500%2C000.00&notes%5B3%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&status%5B4%5D=COMPLETED&notes%5B15%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&draftMode%5B7%5D=true&maintenanceMoment%5B9%5D=2000%2F01%2F01+00%3A01&notes%5B14%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&nextInspectionDue%5B16%5D=2012%2F07%2F12+00%3A00&payload%5B5%5D=&status%5B14%5D=COMPLETED&estimatedCost%5B6%5D=EUR+500%2C000.00&draftMode%5B16%5D=true&id%5B10%5D=419&draftMode%5B6%5D=true&status%5B5%5D=PENDING&version%5B10%5D=0&notes%5B4%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&notes%5B13%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&payload%5B6%5D=&status%5B15%5D=COMPLETED&estimatedCost%5B7%5D=EUR+500%2C000.00&aircraft%5B0%5D=ABC123&notes%5B1%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&status%5B6%5D=IN_PROGRESS&draftMode%5B9%5D=true&version%5B11%5D=0&nextInspectionDue%5B14%5D=2012%2F07%2F12+00%3A00&aircraft%5B16%5D=ABC123&status%5B12%5D=COMPLETED&payload%5B7%5D=&maintenanceMoment%5B16%5D=2012%2F07%2F02+00%3A00&notes%5B2%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&draftMode%5B8%5D=true&notes%5B16%5D=Lorem+ipsum+dolor+sit+amet.+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&version%5B12%5D=0&estimatedCost%5B8%5D=EUR+500%2C000.00&nextInspectionDue%5B0%5D=2012%2F07%2F12+00%3A00&aircraft%5B15%5D=ABC123&status%5B7%5D=COMPLETED&nextInspectionDue%5B15%5D=2012%2F07%2F12+00%3A00&version%5B0%5D=0&status%5B13%5D=COMPLETED&payload%5B8%5D=",,19014086062300,19014124318300,19016583710200
"0ff34c37-7b3b-43e9-a45c-143a396f60ce",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,19017031398900,19017035069900,19017036085100
"b2511a4d-7804-42de-8758-f264cf3c05ac",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,19017044010100,19017048939300,19017050233500
"3f352848-1b05-47dc-86f4-d068a7071caf",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,19017058784900,19017061599100,19017062561900
"02272b41-270d-44be-9a95-6403eb2b838e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,19017069349200,19017072249700,19017073309200
"c9f1d524-d53a-4028-b491-2e2eb52ddcc2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,19017080268000,19017083961300,19017085046000
"fab53d5d-bbda-4e03-bd5b-8c2148326fad",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,19017092700400,19017095660200,19017096550200
"769d2fe4-ef8e-4e72-b893-f3273d7a67fe",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,19017102935100,19017106914200,19017107985800
"96c26288-c7e7-4eb9-b5c1-bbd2cbdaa4ff",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,19017116289300,19017119123800,19017120101800
"2922a5d9-ee46-424d-84a2-3f6cfd60a96c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,19017126947400,19017129721200,19017130605300
"db30891a-92b1-44b2-8a76-5e5c2d9f62cb",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,19017137326500,19017140130200,19017140943100
"a688a1b3-546c-4293-8f71-442f8c0ce2f0",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,19017147702400,19017150264700,19017151131900
"3b64ff24-11e2-47ed-99a1-83810c1f1960",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,19017158229100,19017160921000,19017161732400
"1bd620ce-4850-4304-960e-d37e6e21e2ce",GET,/images/banner.png,,,200,image/png,,,19017168302800,19017171753700,19017172781300
"3d4ef03f-65ef-443a-be11-abe28f90276e",GET,/images/logo.png,,,200,image/png,,,19017181042600,19017184229200,19017185165300
"9e3a574e-d315-4b7e-a043-87a1a3aedbeb",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,19017192457000,19017195264600,19017224745100
